,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
745,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Rell,Ashe,Renata Glasc,Orianna,Nocturne,Lee Sin,,,,,,1739,0,0,0,3,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.345,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,2945,101.6101,0.06535,595.2041,1076.7568,19,0.6555,9,0.3105,14,45,1.5526,8080,4257,146.8775,0.151128,7750,,,165.0,13.0,152,,,5.6929,3013.0,3260.0,65.0,3129.0,3362.0,70.0,-116.0,-102.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4681.0,5864.0,100.0,5123.0,6051.0,116.0,-442.0,-187.0,-16.0,0.0,1.0,0.0,0.0,0.0,0.0
746,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Corki,Ashe,Renata Glasc,Orianna,Nocturne,Lee Sin,,,,,,1739,0,2,1,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.345,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,18417,635.4342,0.408676,411.5124,259.839,16,0.552,14,0.483,5,51,1.7596,12050,8227,283.8528,0.292072,12275,,,267.0,260.0,7,,,9.2122,3396.0,4732.0,90.0,3646.0,5397.0,95.0,-250.0,-665.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,6569.0,8159.0,156.0,5908.0,8485.0,156.0,661.0,-326.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
747,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,4,Blue,bot,Peyz,oe:player:5bbc2b92348d930ebd500cb9ce71bb7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Aphelios,Ashe,Renata Glasc,Orianna,Nocturne,Lee Sin,,,,,,1739,0,1,2,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.345,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,11054,381.3916,0.24529,376.3542,502.5992,10,0.345,11,0.3795,4,31,1.0696,11321,7498,258.7004,0.26619,10500,,,295.0,280.0,15,,,10.1783,3339.0,3329.0,85.0,3525.0,3141.0,79.0,-186.0,188.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5305.0,5590.0,141.0,5448.0,4834.0,121.0,-143.0,756.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
748,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,5,Blue,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Lulu,Ashe,Renata Glasc,Orianna,Nocturne,Lee Sin,,,,,,1739,0,0,1,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.345,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,1833,63.2432,0.0406746,321.3916,230.8223,50,1.7251,8,0.276,14,91,3.1397,6304,2481,85.6009,0.0880755,5850,,,33.0,33.0,0,,,1.1386,2312.0,2559.0,13.0,2697.0,3138.0,39.0,-385.0,-579.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,3674.0,4196.0,27.0,4588.0,4794.0,69.0,-914.0,-598.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0
749,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,6,Red,top,Zeus,oe:player:98dd15c330fb5abb4508347265a7f76,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Gwen,Udyr,Rumble,Vi,Sejuani,Poppy,,,,,,1739,1,3,2,3,6,5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.207,0.345,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,16551,571.0523,0.33761,776.7568,574.0886,11,0.3795,4,0.138,6,30,1.0351,13318,9495,327.6021,0.261867,10825,,,281.0,241.0,40,,,9.6952,3606.0,5176.0,96.0,2942.0,4928.0,74.0,664.0,248.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.0,8120.0,138.0,4813.0,7615.0,131.0,714.0,505.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0
750,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Jarvan IV,Udyr,Rumble,Vi,Sejuani,Poppy,,,,,,1739,1,2,0,3,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.345,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,5384,185.7619,0.109824,709.5457,895.2041,11,0.3795,13,0.4485,9,49,1.6906,10896,7073,244.0368,0.195069,9575,,,206.0,33.0,173,,,7.1075,3129.0,3362.0,70.0,3013.0,3260.0,65.0,116.0,102.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5123.0,6051.0,116.0,4681.0,5864.0,100.0,442.0,187.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0
751,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Neeko,Udyr,Rumble,Vi,Sejuani,Poppy,,,,,,1739,1,1,3,5,6,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.207,0.345,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,11872,409.6147,0.242167,456.8833,216.5727,8,0.276,6,0.207,8,33,1.1386,11340,7517,259.356,0.207314,10375,,,249.0,245.0,4,,,8.5911,3646.0,5397.0,95.0,3396.0,4732.0,90.0,250.0,665.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5908.0,8485.0,156.0,6569.0,8159.0,156.0,-661.0,326.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
752,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,9,Red,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lucian,Udyr,Rumble,Vi,Sejuani,Poppy,,,,,,1739,1,0,0,4,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.345,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,12913,445.5319,0.263402,382.8752,297.2053,29,1.0006,14,0.483,3,72,2.4842,11580,7757,267.6366,0.213933,10725,,,246.0,246.0,0,,,8.4876,3525.0,3141.0,79.0,3339.0,3329.0,85.0,186.0,-188.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,5448.0,4834.0,121.0,5305.0,5590.0,141.0,143.0,-756.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
753,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Milio,Udyr,Rumble,Vi,Sejuani,Poppy,,,,,,1739,1,0,0,5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.345,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,2304,79.494,0.0469974,268.8787,153.2605,45,1.5526,10,0.345,12,92,3.1742,8240,4417,152.3979,0.121816,7200,,,89.0,89.0,0,,,3.0707,2697.0,3138.0,39.0,2312.0,2559.0,13.0,385.0,579.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,4588.0,4794.0,69.0,3674.0,4196.0,27.0,914.0,598.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
754,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,100,Blue,team,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,,Ashe,Renata Glasc,Orianna,Nocturne,Lee Sin,Corki,Aphelios,Lulu,K'Sante,Rell,1739,0,4,6,9,4,6,0.0,0.0,0.0,0.0,0.0,,,,0.138,0.345,1.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,3.0,5.0,0.0,1.0,45065,1554.8591,,2406.245,3448.2231,106,3.6573,48,1.6561,42,253,8.7292,47283,28167,971.8344,,45900,-0.0591966,-1.62,,822.0,174,,,34.3646,15002.0,18808.0,327.0,16603.0,20214.0,379.0,-1601.0,-1406.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,25042.0,31424.0,555.0,26594.0,32284.0,600.0,-1552.0,-860.0,-45.0,1.0,1.0,1.0,1.0,1.0,2.0
755,LOLTMNT02_22225,complete,,LCK,2024,Spring,0,2024-01-17 11:06:26,1,14.01,200,Red,team,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,,Udyr,Rumble,Vi,Sejuani,Poppy,Lucian,Milio,Neeko,Jarvan IV,Gwen,1739,1,6,5,20,6,5,1.0,1.0,0.0,0.0,1.0,,,,0.207,0.345,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,49024,1691.4549,,2594.9396,2136.3312,104,3.5883,47,1.6216,38,276,9.5227,55374,36258,1250.9948,,48700,0.0591966,1.62,,854.0,217,,,36.9523,16603.0,20214.0,379.0,15002.0,18808.0,327.0,1601.0,1406.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,26594.0,32284.0,600.0,25042.0,31424.0,555.0,1552.0,860.0,45.0,1.0,1.0,2.0,1.0,1.0,1.0
756,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,1,Blue,top,Zeus,oe:player:98dd15c330fb5abb4508347265a7f76,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Udyr,Vi,Corki,Lucian,Brand,Taliyah,,,,,,1890,0,1,2,8,10,17,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3175,0.8571,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,13050,414.2857,0.167768,717.3016,2290.1587,10,0.3175,4,0.127,7,38,1.2063,11645,7514,238.5397,0.209543,11725,,,252.0,246.0,6,,,8.0,4097.0,5112.0,91.0,3160.0,4383.0,81.0,937.0,729.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,5867.0,7894.0,135.0,5133.0,7762.0,145.0,734.0,132.0,-10.0,1.0,1.0,1.0,0.0,0.0,1.0
757,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lee Sin,Vi,Corki,Lucian,Brand,Taliyah,,,,,,1890,0,1,4,4,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.8571,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,9027,286.5714,0.116049,990.6984,961.1111,20,0.6349,9,0.2857,9,47,1.4921,9751,5620,178.4127,0.156724,9275,,,181.0,16.0,165,,,5.746,3361.0,3375.0,67.0,2838.0,3023.0,52.0,523.0,352.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,4679.0,5186.0,91.0,4619.0,5933.0,97.0,60.0,-747.0,-6.0,1.0,0.0,1.0,0.0,3.0,0.0
758,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Azir,Vi,Corki,Lucian,Brand,Taliyah,,,,,,1890,0,0,5,5,10,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3175,0.8571,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,10755,341.4286,0.138264,588.9206,402.5397,15,0.4762,7,0.2222,4,31,0.9841,10921,6790,215.5556,0.189352,10050,,,252.0,232.0,20,,,8.0,3516.0,4841.0,88.0,3595.0,4482.0,85.0,-79.0,359.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,5685.0,7538.0,148.0,6008.0,7368.0,142.0,-323.0,170.0,6.0,0.0,1.0,0.0,1.0,2.0,1.0
759,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Nilah,Vi,Corki,Lucian,Brand,Taliyah,,,,,,1890,0,6,3,3,10,17,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3175,0.8571,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,17774,564.254,0.228499,534.7302,528.8254,8,0.254,6,0.1905,3,24,0.7619,14286,10155,322.381,0.283195,13475,,,294.0,278.0,16,,,9.3333,3664.0,3989.0,94.0,3450.0,3407.0,95.0,214.0,582.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,5249.0,6098.0,139.0,6026.0,6222.0,148.0,-777.0,-124.0,-9.0,0.0,1.0,1.0,2.0,0.0,0.0
760,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Senna,Vi,Corki,Lucian,Brand,Taliyah,,,,,,1890,0,2,3,7,10,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3175,0.8571,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,27180,862.8571,0.34942,443.0476,246.3175,48,1.5238,20,0.6349,14,102,3.2381,9911,5780,183.4921,0.161186,9850,,,38.0,38.0,0,,,1.2063,2921.0,3877.0,9.0,2377.0,2580.0,14.0,544.0,1297.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,4336.0,5623.0,15.0,3498.0,3906.0,19.0,838.0,1717.0,-4.0,0.0,1.0,0.0,0.0,1.0,0.0
761,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,6,Red,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,K'Sante,Ashe,Renata Glasc,Orianna,Milio,Bard,,,,,,1890,1,3,4,4,17,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5397,0.8571,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,15659,497.1111,0.206621,898.254,1790.6984,13,0.4127,11,0.3492,7,45,1.4286,11584,7453,236.6032,0.181873,11425,,,243.0,243.0,0,,,7.7143,3160.0,4383.0,81.0,4097.0,5112.0,91.0,-937.0,-729.0,-10.0,0.0,0.0,1.0,1.0,1.0,1.0,5133.0,7762.0,145.0,5867.0,7894.0,135.0,-734.0,-132.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0
762,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Maokai,Ashe,Renata Glasc,Orianna,Milio,Bard,,,,,,1890,1,1,1,12,17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397,0.8571,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,10134,321.7143,0.133719,1072.8254,1310.8889,14,0.4444,5,0.1587,11,40,1.2698,10118,5987,190.0635,0.146098,9150,,,172.0,19.0,153,,,5.4603,2838.0,3023.0,52.0,3361.0,3375.0,67.0,-523.0,-352.0,-15.0,0.0,1.0,0.0,1.0,0.0,0.0,4619.0,5933.0,97.0,4679.0,5186.0,91.0,-60.0,747.0,6.0,0.0,3.0,0.0,1.0,0.0,1.0
763,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Tristana,Ashe,Renata Glasc,Orianna,Milio,Bard,,,,,,1890,1,8,2,7,17,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397,0.8571,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,25971,824.4762,0.342689,671.746,577.6825,16,0.5079,18,0.5714,6,61,1.9365,16933,12802,406.4127,0.312407,13480,,,333.0,310.0,23,,,10.5714,3595.0,4482.0,85.0,3516.0,4841.0,88.0,79.0,-359.0,-3.0,1.0,0.0,1.0,0.0,1.0,0.0,6008.0,7368.0,142.0,5685.0,7538.0,148.0,323.0,-170.0,-6.0,1.0,2.0,1.0,0.0,1.0,0.0
764,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,9,Red,bot,Peyz,oe:player:5bbc2b92348d930ebd500cb9ce71bb7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Varus,Ashe,Renata Glasc,Orianna,Milio,Bard,,,,,,1890,1,5,2,8,17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397,0.8571,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,19770,627.619,0.260866,347.9683,162.9841,24,0.7619,5,0.1587,7,36,1.1429,14619,10488,332.9524,0.255937,12400,,,283.0,283.0,0,,,8.9841,3450.0,3407.0,95.0,3664.0,3989.0,94.0,-214.0,-582.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6026.0,6222.0,148.0,5249.0,6098.0,139.0,777.0,124.0,9.0,2.0,0.0,0.0,0.0,1.0,1.0
765,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Rakan,Ashe,Renata Glasc,Orianna,Milio,Bard,,,,,,1890,1,0,1,12,17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397,0.8571,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,4252,134.9841,0.0561053,415.4921,529.6508,63,2.0,18,0.5714,19,128,4.0635,8380,4249,134.8889,0.103685,7000,,,34.0,34.0,0,,,1.0794,2377.0,2580.0,14.0,2921.0,3877.0,9.0,-544.0,-1297.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3498.0,3906.0,19.0,4336.0,5623.0,15.0,-838.0,-1717.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0
766,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,100,Blue,team,,,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,,Vi,Corki,Lucian,Brand,Taliyah,Azir,Lee Sin,Udyr,Nilah,Senna,1890,0,10,17,27,10,17,2.0,1.0,0.0,0.0,1.0,,,,0.3175,0.8571,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,1.0,1.0,10.0,1.0,0.0,1.0,77786,2469.3968,,3274.6984,4428.9524,101,3.2063,46,1.4603,37,242,7.6825,56514,35858,1138.3492,,54375,0.0170639,0.71,,810.0,207,,,32.2857,17559.0,21194.0,349.0,15420.0,17875.0,327.0,2139.0,3319.0,22.0,2.0,4.0,1.0,1.0,1.0,2.0,25816.0,32339.0,528.0,25284.0,31191.0,551.0,532.0,1148.0,-23.0,2.0,4.0,3.0,3.0,6.0,2.0
767,LOLTMNT02_21273,complete,,LCK,2024,Spring,0,2024-01-17 11:57:38,2,14.01,200,Red,team,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,,Ashe,Renata Glasc,Orianna,Milio,Bard,Varus,Rakan,K'Sante,Tristana,Maokai,1890,1,17,10,43,17,10,2.0,0.0,0.0,0.0,0.0,,,,0.5397,0.8571,1.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,10.0,1.0,0.0,75786,2405.9048,,3406.2857,4371.9048,130,4.127,57,1.8095,50,310,9.8413,61634,40978,1300.8889,,53455,-0.0170639,-0.71,,889.0,176,,,33.8095,15420.0,17875.0,327.0,17559.0,21194.0,349.0,-2139.0,-3319.0,-22.0,1.0,1.0,2.0,2.0,4.0,1.0,25284.0,31191.0,551.0,25816.0,32339.0,528.0,-532.0,-1148.0,23.0,3.0,6.0,2.0,2.0,4.0,3.0
768,LOLTMNT02_21295,complete,,LCK,2024,Spring,0,2024-01-17 12:49:50,3,14.01,1,Blue,top,Zeus,oe:player:98dd15c330fb5abb4508347265a7f76,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Kennen,Vi,Corki,Lucian,Sejuani,Nocturne,,,,,,2571,0,2,5,5,10,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334,0.8168,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,19572,456.7561,0.255639,535.2625,644.8541,19,0.4434,5,0.1167,6,41,0.9568,17145,11625,271.2952,0.225826,16550,,,347.0,313.0,34,,,8.098,3400.0,5029.0,91.0,3259.0,5146.0,73.0,141.0,-117.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,5020.0,7658.0,138.0,5022.0,8173.0,124.0,-2.0,-515.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0
769,LOLTMNT02_21295,complete,,LCK,2024,Spring,0,2024-01-17 12:49:50,3,14.01,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Bel'Veth,Vi,Corki,Lucian,Sejuani,Nocturne,,,,,,2571,0,2,7,5,10,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334,0.8168,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,1.0,9316,217.4096,0.121681,1035.846,779.5799,10,0.2334,26,0.6068,8,69,1.6103,15814,10294,240.2334,0.199969,15600,,,289.0,62.0,227,,,6.7445,3358.0,3803.0,78.0,3291.0,3057.0,51.0,67.0,746.0,27.0,0.0,0.0,1.0,1.0,2.0,0.0,5080.0,6225.0,121.0,5230.0,5348.0,90.0,-150.0,877.0,31.0,0.0,0.0,2.0,2.0,2.0,0.0
770,LOLTMNT02_21295,complete,,LCK,2024,Spring,0,2024-01-17 12:49:50,3,14.01,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Azir,Vi,Corki,Lucian,Sejuani,Nocturne,,,,,,2571,0,3,3,5,10,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334,0.8168,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,1.0,1.0,28118,656.196,0.367263,412.8821,266.5811,22,0.5134,16,0.3734,9,67,1.5636,18767,13247,309.1482,0.257336,18075,,,393.0,359.0,34,,,9.1715,3476.0,4681.0,90.0,4080.0,4139.0,87.0,-604.0,542.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,5151.0,7156.0,139.0,6085.0,6974.0,138.0,-934.0,182.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0
771,LOLTMNT02_21295,complete,,LCK,2024,Spring,0,2024-01-17 12:49:50,3,14.01,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Jhin,Vi,Corki,Lucian,Sejuani,Nocturne,,,,,,2571,0,3,4,2,10,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2334,0.8168,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,14175,330.8051,0.185146,469.2182,201.1669,31,0.7235,9,0.21,10,54,1.2602,17467,11947,278.8098,0.232081,17400,,,390.0,380.0,10,,,9.1015,3126.0,3643.0,77.0,4154.0,4160.0,85.0,-1028.0,-517.0,-8.0,0.0,0.0,1.0,2.0,0.0,0.0,4668.0,5792.0,122.0,7107.0,6990.0,150.0,-2439.0,-1198.0,-28.0,0.0,0.0,1.0,2.0,0.0,0.0
